49,49,50,51,50,49,52,53,0,
50,49,50,50,50,50,50,52,0,
50,50,50,50,49,49,49,52,0,
49,49,50,51,49,50,50,53,0,
49,50,49,50,50,50,49,52,0,
49,49,50,50,51,50,50,52,0,
50,50,50,50,49,50,49,52,0,
49,50,50,50,50,50,50,52,0,
50,50,50,50,50,50,51,52,0,
50,50,50,50,50,49,50,53,0,
50,50,50,50,50,49,50,52,0,
50,50,50,49,50,50,50,52,0,
51,51,50,49,49,50,49,53,0,
50,50,50,50,49,50,50,52,0,
50,50,50,50,49,50,50,52,0,
50,50,50,50,49,49,50,53,0,
49,50,50,50,49,50,51,52,0,
50,50,50,50,49,49,50,53,0,
50,50,51,50,50,50,50,52,0,
49,50,50,50,49,50,49,53,0,
50,50,51,50,50,50,49,53,0,
49,50,51,50,50,50,49,53,0,
49,50,51,50,49,51,50,53,0,
49,50,50,50,51,50,51,53,0,
49,51,51,50,49,49,50,52,0,
49,51,50,50,50,49,50,53,0,
49,50,50,50,49,49,50,52,0,
50,50,50,50,49,49,50,53,0,
49,50,50,50,49,51,50,53,0,
49,50,50,50,50,49,49,52,0,
49,50,50,49,50,50,50,54,0,
49,50,50,50,50,50,50,53,0,
49,50,50,50,49,50,49,52,0,
50,51,50,50,49,50,50,53,0,
49,50,50,50,50,49,49,53,0,
50,50,50,50,49,50,50,53,0,
50,50,50,50,50,50,49,53,0,
49,50,50,49,50,50,50,52,0,
50,50,50,50,50,50,49,52,0,
50,50,51,50,50,50,50,52,0,
52,50,50,50,50,50,50,52,0,
50,50,50,50,50,49,50,52,0,
50,49,51,50,49,50,50,52,0,
50,49,50,50,50,50,50,52,0,
50,49,50,50,50,49,49,52,0,
50,50,50,50,49,50,49,52,0,
50,50,52,50,50,50,50,52,0,
49,50,50,50,50,50,50,52,0,
50,50,50,49,49,50,50,53,0,
50,50,50,50,49,50,50,53,0,
50,49,50,49,49,50,50,52,0,
50,50,50,50,49,50,50,53,0,
50,50,50,50,50,50,50,53,0,
49,50,50,49,49,50,50,53,0,
50,50,50,49,49,50,50,52,0,
50,50,50,52,50,50,50,53,0,
50,50,50,50,50,50,50,53,0,
49,50,50,50,50,50,50,52,0,
50,50,50,50,50,49,50,52,0,
50,50,51,49,49,50,50,53,0,
49,50,51,50,49,50,50,53,0,
49,50,50,49,49,50,50,53,0,
49,50,51,50,50,50,50,52,0,
49,50,51,50,50,49,50,53,0,
50,50,50,50,49,50,50,52,0,
50,50,50,50,49,50,50,53,0,
49,50,50,50,50,49,50,53,0,
51,50,50,50,49,50,49,53,0,
50,50,50,50,49,50,49,53,0,
50,50,50,50,50,50,51,53,0,
49,50,51,50,50,50,50,53,0,
49,50,50,50,50,50,50,53,0,
49,50,50,50,50,50,49,53,0,
50,50,50,50,50,51,50,53,0,
49,50,50,50,49,50,50,53,0,
50,50,50,50,49,51,49,53,0,
50,49,50,50,50,50,50,52,0,
50,49,50,50,50,50,49,53,0,
49,50,50,50,49,50,50,53,0,
49,49,50,49,50,51,50,53,0,
50,50,50,50,50,50,49,53,0,
49,49,50,50,50,50,49,52,0,
50,49,50,50,50,50,50,52,0,
50,50,50,50,50,49,50,52,0,
50,50,51,50,49,49,50,52,0,
50,51,50,49,50,50,50,52,0,
50,50,50,50,50,50,50,52,0,
50,50,50,49,49,50,51,53,0,
50,50,50,49,49,50,50,53,0,
50,50,51,50,50,50,50,52,0,
52,50,50,50,49,50,50,53,0,
49,50,50,50,49,50,50,53,0,
49,50,52,50,50,50,50,52,0,
50,50,50,49,49,49,49,53,0,
49,50,51,50,49,50,49,53,0,
50,50,51,50,50,50,50,53,0,
49,50,50,49,49,50,49,52,0,
49,50,51,50,50,49,51,53,0,
49,50,50,51,49,50,50,52,0,
50,50,50,50,50,50,50,53,0,
50,50,51,50,50,49,50,53,0,
49,50,50,50,51,50,50,52,0,
49,50,51,50,50,50,49,53,0,
50,50,50,50,50,50,50,53,0,
50,50,50,50,50,50,49,53,0,
49,50,50,50,50,49,50,52,0,
50,51,50,50,49,51,49,53,0,
50,50,50,50,49,49,50,53,0,
50,50,50,50,50,50,50,53,0,
50,50,50,50,49,50,49,53,0,
50,50,50,50,50,49,49,52,0,
51,51,50,50,50,50,50,52,0,
50,50,50,50,51,50,50,53,0,
50,50,50,50,50,50,49,52,0,
49,50,50,50,50,50,52,52,0,
50,50,50,50,50,49,50,52,0,
50,50,50,50,50,50,50,52,0,
50,50,50,50,50,49,50,53,0,
50,50,50,50,50,49,50,52,0,
49,50,51,50,50,49,50,52,0,
49,50,50,50,50,50,50,53,0,
49,49,51,49,49,50,50,52,0,
50,50,50,50,49,50,50,52,0,
50,51,50,49,50,50,50,53,0,
50,50,50,50,49,50,50,52,0,
51,50,50,50,49,50,50,53,0,
50,50,51,50,50,49,49,52,0,
50,50,51,50,49,50,50,53,0,
50,50,51,50,49,49,50,53,0,
50,50,50,49,49,49,50,53,0,
50,50,50,50,50,50,49,53,0,
49,50,50,50,49,50,50,53,0,
50,50,50,49,49,50,50,53,0,
49,50,50,50,50,50,50,53,0,
49,50,50,50,49,49,50,52,0,
50,50,50,50,49,50,50,53,0,
49,50,51,50,50,49,50,52,0,
50,50,51,49,50,49,50,53,0,
49,50,49,50,49,50,50,53,0,
49,50,50,50,50,50,50,52,0,
50,50,50,50,49,50,50,53,0,
49,50,50,50,50,50,49,53,0,
50,50,50,49,50,50,50,52,0,
50,50,50,50,49,50,49,53,0,
49,50,51,50,50,49,49,53,0,
49,50,50,49,50,50,49,53,0,
50,50,50,50,50,50,49,53,0,
49,50,50,50,49,50,50,53,0,
